eval_idx,dataset_idx,method,noise_strength,n_povs,unified_score,mean_bbox_iou,mean_camera_similarity,detection_f1,count_accuracy
52,52,accumulation,N/A,0,0.6986646483422696,0.2697683212401001,,1.0,1.0
52,52,accumulation,N/A,1,0.6500741310293227,0.15281155083356507,,1.0,1.0
52,52,accumulation,N/A,2,0.28728873790194365,0.0,,0.3636363636363636,0.0
52,52,accumulation,N/A,3,0.4021321771564685,0.37533889820990884,,0.19999999999999998,0.0
52,52,accumulation,N/A,4,0.490248385837214,0.1540463599209269,,0.8,0.0
52,52,accumulation,N/A,5,0.41992985435561403,0.2852378377090296,,0.5,0.0
52,52,accumulation,N/A,6,0.6723686412623608,0.21172399310516218,,1.0,1.0
52,52,accumulation,N/A,7,0.6984684925243393,0.31035688435049424,,1.0,1.0
52,52,refinement,0.5,0,0.6986646483422696,0.2697683212401001,,1.0,1.0
52,52,refinement,0.5,1,0.5187379364911546,0.26721132299770356,,0.8,0.5
52,52,refinement,0.5,2,0.460674388614412,0.0,,0.6666666666666666,0.0
52,52,refinement,0.5,3,0.699443940330492,0.27582155633894795,,1.0,1.0
52,52,refinement,0.5,4,0.3328139563705948,0.0,,0.4444444444444445,0.0
52,52,refinement,0.5,5,0.5218013007619464,0.29166963822546693,,0.8,0.5
52,52,refinement,0.5,6,0.4693452542827852,0.29707512603058733,,0.4444444444444445,0.5
52,52,refinement,0.5,7,0.5228032946490206,0.2922272161314617,,0.8,0.5
52,52,refinement,0.8,0,0.6986646483422696,0.2697683212401001,,1.0,1.0
52,52,refinement,0.8,1,0.5003808290630117,0.2224359957124417,,0.6666666666666666,0.5
52,52,refinement,0.8,2,0.48662339339324423,0.2193395492941529,,0.5714285714285715,0.5
52,52,refinement,0.8,3,0.7042551033936357,0.23946525755686746,,1.0,1.0
52,52,refinement,0.8,4,0.7047835295120055,0.23417402299291804,,1.0,1.0
52,52,refinement,0.8,5,0.6968955411008049,0.2334146315488626,,1.0,1.0
52,52,refinement,0.8,6,0.37365421600648835,0.24602775601828575,,0.33333333333333337,0.0
52,52,refinement,0.8,7,0.6976348294847987,0.23929654358313937,,1.0,1.0
53,53,accumulation,N/A,0,0.44459446439259387,0.2343992265926644,,0.4,0.3333333333333333
53,53,accumulation,N/A,1,0.3231743170642185,0.07775436555413498,,0.6666666666666666,0.0
53,53,accumulation,N/A,2,0.39955890337298117,0.1562597366024793,,0.36363636363636365,0.0
53,53,accumulation,N/A,3,0.34111179876683784,0.16384116212033906,,0.5,0.0
53,53,accumulation,N/A,4,0.40019094523348375,0.16142196437276973,,0.6,0.25
53,53,accumulation,N/A,5,0.4826850932982534,0.44727086678655936,,0.5,0.3333333333333333
53,53,accumulation,N/A,6,0.411735545502008,0.3215034384130537,,0.5714285714285715,0.25
53,53,accumulation,N/A,7,0.401081733233417,0.6011309351505972,,0.3333333333333333,0.0
53,53,refinement,0.5,0,0.44459446439259387,0.2343992265926644,,0.4,0.3333333333333333
53,53,refinement,0.5,1,0.5441432078950406,0.23445908096266765,,0.5714285714285715,0.5
53,53,refinement,0.5,2,0.3498742328618629,0.23470773508557166,,0.4444444444444444,0.0
53,53,refinement,0.5,3,0.36896650910017037,0.23525708122975234,,0.5714285714285715,0.0
53,53,refinement,0.5,4,0.40837737944491453,0.23525708122975234,,0.6666666666666666,0.0
53,53,refinement,0.5,5,0.4500564478980552,0.2355075286116835,,0.4444444444444444,0.3333333333333333
53,53,refinement,0.5,6,0.39491710907975786,0.23605508149683704,,0.5714285714285715,0.0
53,53,refinement,0.5,7,0.3213577592606115,0.23590742537473944,,0.3333333333333333,0.0
53,53,refinement,0.8,0,0.44459446439259387,0.2343992265926644,,0.4,0.3333333333333333
53,53,refinement,0.8,1,0.36869413311926025,0.3768597295455999,,0.28571428571428575,0.25
53,53,refinement,0.8,2,0.4614239811958798,0.3836740875397791,,0.4,0.5
53,53,refinement,0.8,3,0.46142944996488544,0.3731395694212806,,0.4,0.5
53,53,refinement,0.8,4,0.46104929772165437,0.37183688635004525,,0.4,0.5
53,53,refinement,0.8,5,0.5985963712615077,0.1852687302939178,,0.6666666666666666,1.0
53,53,refinement,0.8,6,0.37166274094141893,0.3610696567536171,,0.3333333333333333,0.0
53,53,refinement,0.8,7,0.45793897444523923,0.3610696567536171,,0.4,0.5
54,54,accumulation,N/A,0,0.42446397442291467,0.07974421044995103,,0.6086956521739131,0.25
54,54,accumulation,N/A,1,0.2062449037765087,0.15449424430844433,,0.3333333333333333,0.16666666666666666
54,54,accumulation,N/A,2,0.38200450470277625,0.12544301304202826,,0.4,0.25
54,54,accumulation,N/A,3,0.28048023443922465,0.0539473371039921,,0.2641509433962264,0.0
54,54,accumulation,N/A,4,0.18032155291424684,0.05157944240049105,,0.23076923076923078,0.0
54,54,accumulation,N/A,5,0.35393227587560944,0.18959452412560657,,0.588235294117647,0.2
54,54,accumulation,N/A,6,0.39252840630401553,0.21546045234149375,,0.35,0.0
54,54,accumulation,N/A,7,0.40781649979067125,0.10019796986936982,,0.43750000000000006,0.25
54,54,refinement,0.5,0,0.42446397442291467,0.07974421044995103,,0.6086956521739131,0.25
54,54,refinement,0.5,1,0.4715123712587669,0.17593353188926342,,0.631578947368421,0.5
54,54,refinement,0.5,2,0.48130244512611775,0.1746054613255509,,0.7058823529411764,0.5
54,54,refinement,0.5,3,0.5194260903610395,0.17252915959425685,,0.7058823529411764,0.75
54,54,refinement,0.5,4,0.41286040761346293,0.174263930972775,,0.48,0.25
54,54,refinement,0.5,5,0.46210325887657594,0.1759895366231071,,0.5714285714285714,0.5
54,54,refinement,0.5,6,0.3823870855568896,0.17276924225557508,,0.5714285714285714,0.3333333333333333
54,54,refinement,0.5,7,0.4130753816438992,0.17491311442783844,,0.48,0.25
54,54,refinement,0.8,0,0.42446397442291467,0.07974421044995103,,0.6086956521739131,0.25
54,54,refinement,0.8,1,0.4027275321058414,0.21966209904520956,,0.5,0.2
54,54,refinement,0.8,2,0.41316945446148795,0.18760247755690485,,0.631578947368421,0.2
54,54,refinement,0.8,3,0.3946563317659163,0.12072142734290532,,0.43478260869565216,0.0
54,54,refinement,0.8,4,0.38782997141865905,0.12747543176739873,,0.5384615384615384,0.2
54,54,refinement,0.8,5,0.41640721601491915,0.07569183085615783,,0.4117647058823529,0.25
54,54,refinement,0.8,6,0.3541462597357082,0.08123420641126722,,0.2745098039215686,0.2
54,54,refinement,0.8,7,0.35583358098788,0.15601498532892613,,0.23728813559322035,0.2
55,55,accumulation,N/A,0,0.38031045291129595,0.012852654710080891,,0.34782608695652173,0.42857142857142855
55,55,accumulation,N/A,1,0.2728494276809626,0.03433653576131991,,0.5818181818181818,0.14285714285714285
55,55,accumulation,N/A,2,0.32687939893415024,0.009029033203131056,,0.44776119402985076,0.14285714285714285
55,55,accumulation,N/A,3,0.3214612201237541,0.01064852203886623,,0.410958904109589,0.0
55,55,accumulation,N/A,4,0.2551510448473704,0.03403553957996708,,0.2962962962962963,0.0
55,55,accumulation,N/A,5,0.18306487422230525,0.18929129724057975,,0.125,0.14285714285714285
55,55,accumulation,N/A,6,0.4151824964393581,0.008635605890169895,,0.5428571428571429,0.42857142857142855
55,55,accumulation,N/A,7,0.39006490846286984,0.035994999689644036,,0.3846153846153846,0.42857142857142855
55,55,refinement,0.5,0,0.38031045291129595,0.012852654710080891,,0.34782608695652173,0.42857142857142855
55,55,refinement,0.5,1,0.31901355592504005,0.015528692225819865,,0.3404255319148936,0.14285714285714285
55,55,refinement,0.5,2,0.33918630994497834,0.01282010230048561,,0.34782608695652173,0.2857142857142857
55,55,refinement,0.5,3,0.31197694231003903,0.01573065092366971,,0.27999999999999997,0.14285714285714285
55,55,refinement,0.5,4,0.3158748861508575,0.012343228553445745,,0.3555555555555555,0.14285714285714285
55,55,refinement,0.5,5,0.2732052311238782,0.022426786139321152,,0.24390243902439024,0.0
55,55,refinement,0.5,6,0.29179536721277805,0.0169985560476353,,0.26666666666666666,0.0
55,55,refinement,0.5,7,0.29465578022030536,0.013963080439793005,,0.27906976744186046,0.0
55,55,refinement,0.8,0,0.38031045291129595,0.012852654710080891,,0.34782608695652173,0.42857142857142855
55,55,refinement,0.8,1,0.4129755277120608,0.009226675482371228,,0.46808510638297873,0.42857142857142855
55,55,refinement,0.8,2,0.4070411573576117,0.0483233200197388,,0.39285714285714285,0.2857142857142857
55,55,refinement,0.8,3,0.33869321427933435,0.013981222558959689,,0.3333333333333333,0.0
55,55,refinement,0.8,4,0.3894619883925636,0.03900068106868614,,0.4528301886792453,0.2857142857142857
55,55,refinement,0.8,5,0.4098620164642099,0.03893500370213474,,0.41379310344827586,0.42857142857142855
55,55,refinement,0.8,6,0.3608893364938155,0.0050864811676944195,,0.4482758620689655,0.0
55,55,refinement,0.8,7,0.3674162332334931,0.01976014680492078,,0.4230769230769231,0.0
56,56,accumulation,N/A,0,0.36316071428178687,0.02887499693154673,,0.6451612903225806,0.14285714285714285
56,56,accumulation,N/A,1,0.3159486622440692,0.02283742808845904,,0.4142011834319526,0.0
56,56,accumulation,N/A,2,0.2499792530680447,0.0033269544253855463,,0.42105263157894735,0.0
56,56,accumulation,N/A,3,0.3434760001158626,0.0022987369642170435,,0.4532019704433497,0.0
56,56,accumulation,N/A,4,0.32244546551719766,0.008528360007046933,,0.34057971014492755,0.0
56,56,accumulation,N/A,5,0.3333332136402163,0.010885569108165868,,0.5485714285714286,0.0
56,56,accumulation,N/A,6,0.36130178618417963,0.008518400027277098,,0.4219409282700422,0.0
56,56,accumulation,N/A,7,0.3104655459309699,0.004263383733847927,,0.4844720496894411,0.0
56,56,refinement,0.5,0,0.36316071428178687,0.02887499693154673,,0.6451612903225806,0.14285714285714285
56,56,refinement,0.5,1,0.3458188821441235,0.03729269250411677,,0.6304347826086957,0.125
56,56,refinement,0.5,2,0.3335524401517458,0.03416459723964209,,0.6476190476190475,0.0
56,56,refinement,0.5,3,0.3418290251287086,0.036557056946133114,,0.5833333333333334,0.125
56,56,refinement,0.5,4,0.3233538827698998,0.03402280692427761,,0.5849056603773586,0.0
56,56,refinement,0.5,5,0.36206137618561357,0.03196800139143239,,0.6476190476190475,0.14285714285714285
56,56,refinement,0.5,6,0.39431735679706714,0.03645607548184257,,0.6990291262135921,0.2857142857142857
56,56,refinement,0.5,7,0.36948759769449163,0.028222374470796934,,0.673469387755102,0.25
56,56,refinement,0.8,0,0.36316071428178687,0.02887499693154673,,0.6451612903225806,0.14285714285714285
56,56,refinement,0.8,1,0.29320938851357253,0.018557641373875357,,0.46445497630331756,0.0
56,56,refinement,0.8,2,0.31765034958117666,0.034076544275157904,,0.4848484848484848,0.0
56,56,refinement,0.8,3,0.3136107571672441,0.01432751173734737,,0.44549763033175355,0.0
56,56,refinement,0.8,4,0.31325678454845685,0.02226314584254179,,0.5325443786982249,0.0
56,56,refinement,0.8,5,0.2841184460197251,0.02329128398924158,,0.37404580152671757,0.0
56,56,refinement,0.8,6,0.30980231936155767,0.021339508614002536,,0.4516129032258064,0.0
56,56,refinement,0.8,7,0.2889070649394042,0.028990056859121958,,0.4,0.125
57,57,accumulation,N/A,0,0.37507680028475576,0.11566049982258361,,0.6666666666666666,0.0
57,57,accumulation,N/A,1,0.2298521552752144,0.13126971555619185,,0.009090909090909092,0.0
57,57,accumulation,N/A,2,0.427080884839374,0.2056644843144477,,0.3333333333333333,0.0
57,57,accumulation,N/A,3,0.27680588034349685,0.22513407056694096,,0.2666666666666667,0.0
57,57,accumulation,N/A,4,0.4850072910600943,0.33646345272236466,,0.6666666666666666,0.0
57,57,accumulation,N/A,5,0.446069890432676,0.050210711583948436,,0.5714285714285715,0.0
57,57,accumulation,N/A,6,0.36235384445490004,0.21535390803973548,,0.5,0.0
57,57,accumulation,N/A,7,0.3886641654696537,0.21208265980946106,,0.28571428571428575,0.0
57,57,refinement,0.5,0,0.37507680028475576,0.11566049982258361,,0.6666666666666666,0.0
57,57,refinement,0.5,1,0.3747976919635133,0.11882054533354122,,0.6666666666666666,0.0
57,57,refinement,0.5,2,0.37527824802831744,0.12176904097991004,,0.6666666666666666,0.0
57,57,refinement,0.5,3,0.3745412373100908,0.11674651390542479,,0.6666666666666666,0.0
57,57,refinement,0.5,4,0.2858601144469822,0.12020789942888553,,0.5714285714285715,0.0
