eval_idx,dataset_idx,method,noise_strength,n_povs,unified_score,mean_bbox_iou,mean_camera_similarity,detection_f1,count_accuracy
16,16,accumulation,N/A,4,0.30221759052757435,0.1476683352382454,,0.16666666666666669,0.0
16,16,accumulation,N/A,5,0.32778925091060535,0.21412081723146226,,0.29629629629629634,0.0
16,16,accumulation,N/A,6,0.3531478411349445,0.32541729255837787,,0.1702127659574468,0.0
16,16,accumulation,N/A,7,0.3046642035233869,0.05132262490673734,,0.3076923076923077,0.0
16,16,refinement,0.5,0,0.18942379432429488,0.04774945917242467,,0.04968944099378882,0.0
16,16,refinement,0.5,1,0.18622747360682954,0.02348387942644415,,0.04878048780487806,0.0
16,16,refinement,0.5,2,0.1908133147757165,0.021008891172813012,,0.059701492537313446,0.0
16,16,refinement,0.5,3,0.1905559227563399,0.01987628008758061,,0.05673758865248227,0.0
16,16,refinement,0.5,4,0.18968479632513652,0.02271640357654032,,0.05517241379310345,0.0
16,16,refinement,0.5,5,0.20413402993100674,0.01964021598776573,,0.0689655172413793,0.0
16,16,refinement,0.5,6,0.20255884446688477,0.02058133934484437,,0.059259259259259255,0.0
16,16,refinement,0.5,7,0.20295263938253966,0.017875412093367047,,0.06504065040650406,0.0
16,16,refinement,0.8,0,0.18942379432429488,0.04774945917242467,,0.04968944099378882,0.0
16,16,refinement,0.8,1,0.20322717251816727,0.073759516773862,,0.09756097560975609,0.0
16,16,refinement,0.8,2,0.21243924771478528,0.029048245914008036,,0.07339449541284404,0.0
16,16,refinement,0.8,3,0.22506050934809274,0.024797060598530485,,0.16,0.0
16,16,refinement,0.8,4,0.2627065271296021,0.14755007244422602,,0.13114754098360656,0.0
16,16,refinement,0.8,5,0.26051527292473176,0.10491756965122753,,0.17777777777777776,0.0
16,16,refinement,0.8,6,0.2739189165528051,0.06789902284813551,,0.13333333333333333,0.0
16,16,refinement,0.8,7,0.251087544670735,0.10739358512443764,,0.10126582278481014,0.0
17,17,accumulation,N/A,0,0.2659204323218953,0.011332044185362902,,0.15625,0.0
17,17,accumulation,N/A,1,0.35822709279667647,0.020417359126502572,,0.4406779661016949,0.0
17,17,accumulation,N/A,2,0.3870449871739155,0.00628069585943326,,0.672566371681416,0.0
17,17,accumulation,N/A,3,0.3171905408548527,0.014554968871752115,,0.4242424242424243,0.14285714285714285
17,17,accumulation,N/A,4,0.3590052380208347,0.0013217595365421046,,0.49645390070921985,0.0
17,17,accumulation,N/A,5,0.3542095188224996,0.006530627581795332,,0.4720496894409937,0.0
17,17,accumulation,N/A,6,0.32622453057476974,0.006558876914145565,,0.48598130841121495,0.125
17,17,accumulation,N/A,7,0.3692780316178588,0.024601275945115325,,0.6031746031746031,0.0
17,17,refinement,0.5,0,0.2659204323218953,0.011332044185362902,,0.15625,0.0
17,17,refinement,0.5,1,0.3123073353148398,0.008186508836650718,,0.25,0.14285714285714285
17,17,refinement,0.5,2,0.24193483022068796,0.08594160314255378,,0.18867924528301885,0.0
17,17,refinement,0.5,3,0.23804518283398818,0.03786423365654321,,0.2222222222222222,0.0
17,17,refinement,0.5,4,0.2109021995194756,0.01937962956744069,,0.11764705882352941,0.0
17,17,refinement,0.5,5,0.2216008672971217,0.029182978657949256,,0.0784313725490196,0.0
17,17,refinement,0.5,6,0.20095158249326361,0.019882036445768362,,0.11764705882352941,0.0
17,17,refinement,0.5,7,0.20080812455209252,0.029969336492296994,,0.08,0.0
17,17,refinement,0.8,0,0.2659204323218953,0.011332044185362902,,0.15625,0.0
17,17,refinement,0.8,1,0.2683531583017308,0.0093027057445301,,0.2181818181818182,0.14285714285714285
17,17,refinement,0.8,2,0.3500473483162255,0.009954463521118433,,0.380952380952381,0.2857142857142857
17,17,refinement,0.8,3,0.26363181935448965,0.005684767929434359,,0.33333333333333337,0.0
17,17,refinement,0.8,4,0.2776714974270799,0.005902306860569383,,0.3508771929824561,0.0
17,17,refinement,0.8,5,0.3228177427367923,0.004759765506909225,,0.3870967741935484,0.14285714285714285
17,17,refinement,0.8,6,0.23162961336818985,0.0048917755681923214,,0.1923076923076923,0.0
17,17,refinement,0.8,7,0.30920739013114024,0.002403802911170744,,0.3448275862068965,0.14285714285714285
18,18,accumulation,N/A,0,0.25226098463362195,0.00044832904508508174,,0.099009900990099,0.0
18,18,accumulation,N/A,1,0.2858880744527224,0.041692807148863094,,0.2696629213483146,0.0
18,18,accumulation,N/A,2,0.2806722803851191,0.04884891248869066,,0.1951219512195122,0.0
18,18,accumulation,N/A,3,0.28633149874412356,0.035406369787845914,,0.3013698630136986,0.0
18,18,accumulation,N/A,4,0.2957953595940995,0.03652928227370786,,0.27692307692307694,0.0
18,18,accumulation,N/A,5,0.29699152313252175,0.010929899607939957,,0.39999999999999997,0.0
18,18,accumulation,N/A,6,0.28734808026155656,0.0,,0.21621621621621623,0.125
